,title,price,description,link,Image,categorie
287,SESDERMA SESKAVEL GROWTH SHAMPOING,68.040 TND TTC,"

Shampoing anti-chute de cheveux avec des ingrédients qui stimulent la repousse des cheveux et aident à prévenir et à ralentir leur chute. 
Les cheveux sont plus volumineux, forts et denses.

",https://anais.tn/produit/seskavel-growth-anti-hair-loss-shampoo/,https://anais.tn/wp-content/uploads/2020/05/SESKAVEL-GROWTH-Anti-hair-loss-shampoo.png,Cheveux
288,SESDERMA SESKAVEL PLUS CAPSULES,78.990 TND 71.091 TND TTC,"

Food supplement recommended for the care of fragile and thin hair, brittle nails.
 Periods of increased hair loss (postpartum, seasonal changes).

",https://anais.tn/produit/sesderma-seskavel-plus-capsules/,https://anais.tn/wp-content/uploads/2020/05/SESKAVEL-Plus-Capsules.png,Cheveux
289,SO BIO APRÈS-SHAMPOOING CHEVEUX HYDRATÉS COCO 200ML,39.990 TND TTC,"

So Bio l’après-shampooing pour les cheveux hydratés à l’huile de Coco et Acide hyaluronique est adapté à tous les types de cheveux et particulièrement aux cheveux desséchés (vent, pluie, pollution, mauvaise alimentation, stress ou encore tabac)
Il démêle et hydrate délicatement votre chevelure

",https://anais.tn/produit/so-bio-apres-shampooing-cheveux-hydrates-coco-200ml/,https://anais.tn/wp-content/uploads/2020/10/compressed-pym3.jpg,Cheveux
290,SO BIO CRÈME DE SOINS CHEVEUX HYDRATÉS COCO BIO,32.990 TND TTC,"

Pour des cheveux hydratés cette crème de soin sans rinçage à l’huile de Coco bio et à l’Acide hyaluronique va créer un film protecteur léger et nourrir sans graisser ni alourdir le cheveu

",https://anais.tn/produit/creme-de-soins-cheveux-hydrates-coco-bio/,-,Cheveux
291,SO BIO MASQUE DE SOIN CAPILLAIRE,46.990 TND TTC,"

Le masque EXTRA NUTRITION SO’BiO étic associe les céramides d’Argan au beurre de Karité et à l’huile de ricin pour nourrir et lisser la fibre capillaire

",https://anais.tn/produit/so-bio-masque-de-soin-capillaire/,https://anais.tn/wp-content/uploads/2020/10/31UGqJl09SL._SR600315_PIWhiteStripBottomLeft035_SCLZZZZZZZ_FMpng_BG255255255-min-e1632135950147.png,Cheveux
292,SO BIO SHAMPOOING CHEVEUX DOUX LAIT D’AMANDE,33.990 TND TTC,"

Pour des CHEVEUX DOUX ce shampooing aux Lait d’Amande et Protéines de Riz va gainer la fibre capillaire
Ils sont respectés quelque soit le type de cheveux. Ils retrouvent éclat et douceur

",https://anais.tn/produit/shampooing-cheveux-doux-lait-damande/,https://anais.tn/wp-content/uploads/2020/10/compressed-6r8r.jpg,Cheveux
293,SO BIO SHAMPOOING CHEVEUX FORTIFIÉS GUARANA,33.990 TND TTC,"

Pour des CHEVEUX FORTIFIES, ce shampooing au Guarana et à l’Huile Essentielle de Niaouli va tonifier vos cheveux normaux à fragilisés. Ils retrouvent résistance et énergie de la racine jusqu’aux pointes

",https://anais.tn/produit/shampooing-cheveux-fortifies-guarana/,https://anais.tn/wp-content/uploads/2020/10/compressed-eae0.jpg,Cheveux
294,SO BIO SHAMPOOING CHEVEUX HYDRATÉS COCO BIO,33.990 TND TTC,"

Pour des CHEVEUX HYDRATÉS, ce shampooing à l’huile de Coco & Acide hyaluronique va gainer et retenir l’eau de la fibre capillaire
Tous les types de cheveux sont ressourcés et retrouvent leur souplesse

",https://anais.tn/produit/shampooing-cheveux-hydrates-coco-bio/,https://anais.tn/wp-content/uploads/2020/10/4656-so-bio-shampooing-cheveux-hydrates-coco-acide-hyaluronique-250ml-min.png,Cheveux
295,SO BIO SHAMPOOING CHEVEUX NOURRIS KARITÉ,33.990 TND TTC,"

Pour des CHEVEUX NOURRIS, ce shampooing aux Karité bio et Cire de Jojoba va protéger et nourrir vos cheveux secs
Ils retrouvent une matière sublime et brillante

",https://anais.tn/produit/shampooing-cheveux-nourris-karite/,https://anais.tn/wp-content/uploads/2020/10/shampoing-cheveux-nourris-karite-argan-bio-250ml.jpg,Cheveux
296,SO BIO SHAMPOOING CHEVEUX PROTÉGÉS RICIN,33.990 TND TTC,"

Pour des CHEVEUX PROTÉGÉS, ce shampooing à l’huile de Ricin & Arginine va gainer et fortifier la fibre capillaire des cheveux normaux à abîmés. Ils retrouvent force et vigueur de la racine jusqu’aux pointes

",https://anais.tn/produit/shampooing-cheveux-proteges-ricin/,https://anais.tn/wp-content/uploads/2020/10/shampooing-cheveux-proteges-ricin.jpg,Cheveux
297,SO BIO SHAMPOOING CHEVEUX PURIFIÉS VERVEINE,33.990 TND TTC,"

Pour des CHEVEUX SOUPLES, ce shampooing à la Verveine et à l’huile essentielle de Citron va purifier les cuirs chevelus normaux ayant tendance à un excès de sébum
Un toucher propre et de la fraîcheur pour longtemps

",https://anais.tn/produit/shampooing-cheveux-purifies-verveine/,https://anais.tn/wp-content/uploads/2020/10/shampoing-cheveux-purifies-verveine-citron-so-bio-etic.jpg,Cheveux
298,STARTEC COLORATION,44.300 TND TTC,"

La crème colorante COLOR BY NATURE est une coloration permanente douce, enrichie en mélanine, à base d’extraits végétaux BIO (Huile de ricin, Feuille d’olivier, Camomille, Lavande).
Sans ammoniaque.Sans PPD.Sans résorcine.Sans silicone.Sans parabène.Enrichie en mélanine.

",https://anais.tn/produit/startec-coloration/,-,Cheveux
299,STARTEC MASQUE COLRISTEUR,53.800 TND TTC,"

Coloristeur prend soin des cheveux colorés ou naturels
Bien plus qu’un simple masque, ce soin va vous aider à rester belle. Il lave, ravive, entretient, repigmente et fixe la coloration tout au long de l’année sans abîmer le cheveu.

Sans oxydant.Sans sulfate.Sans parabène.Sans Silicone.


",https://anais.tn/produit/startec-colristeur-masque/,https://anais.tn/wp-content/uploads/2021/01/masque-coloristeur-lavande-1024x1024-compressed.jpg,Cheveux
300,STARTEC SHAMPOING COLORISTEUR,44.300 TND 22.150 TND TTC,"

Coloristeur prend soin des cheveux colorés ou naturels
Bien plus qu’un simple Shampoing, ce soin va vous aider à rester belle. Il lave, ravive, entretient, repigmente et fixe la coloration tout au long de l’année sans abîmer le cheveu.

Sans oxydant. Sans sulfate. Sans parabène. Sans Silicone*


",https://anais.tn/produit/startec-shampoing-coloristeur/,https://anais.tn/wp-content/uploads/2021/01/shampoing-coloristeur-lavande-1024x1024-compressed-1.jpg,Cheveux
301,STARTEC SPRAY ECLAT 50ML,33.000 TND 16.500 TND TTC,"

Brillance instantanée, les cheveux sont imperméabilisés et protégés des agressions extérieures (soleil, vent…).
Son plus : ne mouille pas

",https://anais.tn/produit/startec-spray-eclat-50ml/,https://anais.tn/wp-content/uploads/2021/12/startec-serum-elexir-50ml.jpg,Cheveux
302,SVR TOPIALYSE BAUME LAVANT 200ML,32.900 TND 29.600 TND TTC,"

Un soin lavant sans parfum sans sulfate pour les peaux très sèches à tendance atopique 
Il apaise les sensations de grattage et relipide la peau pour restaurer la barrière cutanée. 
Maintient l’hydratation pendant 24h 
Effet anti-grattage 24H 
Respecte le film hydrolipidique et relipide intensément la peau 
Apaise immédiatement et apporte un confort longue durée

",https://anais.tn/produit/svr-topialyse-baume-intensif-400ml/,https://anais.tn/wp-content/uploads/2020/04/baume-avant-200ml.jpg,Cheveux
303,SVR TOPIALYSE BAUME LAVANT 400ML,41.480 TND TTC,"

TOPIALYSE BAUME LAVANT est un soin lavant sans parfum sans sulfate pour les peaux très sèches à tendance atopique.
Il apaise les sensations de grattage et relipide la peau pour restaurer la barrière cutanée. 
Sa texture baume est crémeuse, onctueuse pour un vrai moment de douceur pour ces peaux fragiles.  
Dès la sortie du bain/douche, la peau est plus confortable.

",https://anais.tn/produit/svr-topialyse-baume-lavant-400ml-2/,https://anais.tn/wp-content/uploads/2020/04/baume-lavant-400ml.jpg,Cheveux
304,TOPICREM GEL NETTOYANT DOUCEUR CORPS ET CHEVEUX 200ML,22.950 TND TTC,"

Le gel nettoyant douceur a été spécialement formulé pour la toilette des peaux sensibles et sèches de toute la famille. 
Sa base lavante sans savon nettoie en douceur le visage, le corps et le cheveux.

",https://anais.tn/produit/topicrem-gel-nettoyant-douceur-corps-et-cheveux-200ml/,https://anais.tn/wp-content/uploads/2020/10/3700281702408-gel-nettoyant-topicrem-corps-cheveux-x-200-ml-min.jpg,Cheveux
305,TOPICREM GEL NETTOYANT DOUCEUR CORPS ET CHEVEUX 500ML,38.000 TND TTC,"

Le gel nettoyant douceur a été spécialement formulé pour la toilette des peaux sensibles et sèches de toute la famille. 
Sa base lavante sans savon nettoie en douceur le visage, le corps et le cheveux.

",https://anais.tn/produit/topicrem-gel-nettoyant-douceur-corps-et-cheveux-500ml/,https://anais.tn/wp-content/uploads/2020/10/3401546206852-gel-nettoyant-douceur-corps-cheveux-500-ml-2x-min.jpg,Cheveux
306,TOPICREM PH5 SHAMPOOING LAIT DOUCEUR 500ML,23.190 TND TTC,"

PH5 Shampooing Lait Douceur Topicrem, formulé au lait de coton, protecteur et hydratant, convient à tous les types de cheveux.

Sa texture lait permet de préserver le cuir chevelu et la fibre capillaire.

Il nettoie les cheveux tout en douceur et les laisse souples et brillants.

",https://anais.tn/produit/topicrem-ph5-shampooing-lait-douceur-500ml/,https://anais.tn/wp-content/uploads/2020/10/3700281702323-shampooing-lait-douceur-ph5-500ml-2x-min.jpg,Cheveux
307,VICHY DERCOS SERUM KERA SOLUTIONS 40ML,81.950 TND TTC,"

RÉPARE LES CHEVEUX DÈS LA PREMIÈRE UTILISATION.
NOURRIT LA FIBRE CAPILLAIRE.
N’ALOURDIT PAS LES CHEVEUX.
DOUCEUR ET BRILLANCE DES CHEVEUX.

",https://anais.tn/produit/vichy-dercos-serum-kera-solutions-40ml/,https://anais.tn/wp-content/uploads/2020/10/vichy-dercos-kera-solutions-lifeless-ends-serum-40ml-min.jpg,Cheveux
308,VICHY DERCOS SHAMPOOING ENERGISANT ANTI-CHUTE,36.300 TND TTC,"

Le seul shampooing à l’Aminexil, la molécule cosmétique antichute de référence.
Les cheveux retrouvent vigueur et vitalité des racines jusqu’aux pointes.
Formule hypoallergénique.
Efficacité prouvée sous contrôle dermatologique.

",https://anais.tn/produit/vichy-dercos-technique-shampooing-energisant-anti-chute/,https://anais.tn/wp-content/uploads/2020/10/1-7-min.jpg,Cheveux
309,VICHY DERCOS TECHNIQUE SHAMPOOING ANTI-PELLICULAIRE CHEVEUX NORMAUX A GRAS,31.450 TND TTC,"

Shampooing anti-pelliculaire qui aide à rééquilibrer le microbiome et élimine 100% des pellicules visibles.

Action anti-récidive 6 semaines.

Testé sous contrôle dermatologique. 
Pour les hommes et les femmes souffrant de pellicules et/ou démangeaisons et ayant des cheveux normaux à gras.

",https://anais.tn/produit/vichy-dercos-technique-shampooing-anti-pelliculaire-cheveux-normaux-a-gras/,https://anais.tn/wp-content/uploads/2020/10/powersante-vichy-soin-cheveux-anti-pelliculaire-dercos-technique-anti-pelliculaire-ds-shampooing-traitant-pellicules-_-demangeaisons-cheveux-normaux-a-gras-000-3337871330286-front-min-min.jpg,Cheveux
310,VICHY DERCOS TECHNIQUE SHAMPOOING KERA SOLUTION RECONSTITUANT,39.800 TND TTC,"

Le Shampooing Reconstituant associe une formule micro-comblante au COMPLEXE PRO-KÉRATINE pour réparer les cheveux dès la première utilisation.
Réparateur Kera-Solutions, il réduit immédiatement de -60% les cheveux abîmés.

",https://anais.tn/produit/vichy-dercos-technique-shampooing-ker6solution-reconstituant/,https://anais.tn/wp-content/uploads/2020/10/vichy-dercos-kera-solutions-shampooing-reconstituant-250ml-min.jpg,Cheveux
311,VICHY DERCOS TECHNIQUE SHAMPOOING ULTRA APAISANT CHEVEUX NORMAUX A GRAS,38.980 TND TTC,"

Agit instantanément dès la 1ère utilisation.

Cuir chevelu apaisé pour 48h.

Anti démangeaisons.

Renforce la fibre sensibilisée.
Cuir chevelu réactif.
Cheveux normaux à gras.

",https://anais.tn/produit/vichy-dercos-technique-shampooing-ultra-apaisant-cheveux-normaux-a-gras/,https://anais.tn/wp-content/uploads/2020/10/shampooing-ultra-apaisant-200ml-cheveux-normaux-a-gras-dercos-vichy_1-min.jpg,Cheveux
312,VICHY DERCOS TECHNIQUE SHAMPOOING ULTRA APAISANT CHEVEUX SECS,38.980 TND TTC,"

Agit instantanément dès la 1ère utilisation.

Cuir chevelu apaisé pour 48h.

Anti démangeaisons.

Renforce la fibre sensibilisée.
Cuir chevelu réactif.
Cheveux secs.

",https://anais.tn/produit/vichy-dercos-technique-shampooing-ultra-apaisant-cheveux-secs/,https://anais.tn/wp-content/uploads/2020/10/1-8-min.jpg,Cheveux
313,VITABIOTICS PERFECTIL ORIGINAL TRIPLE ACTIVE BEAUTY NUTRITION 30 COMPRIMES,39.200 TND TTC,"

Triple Formule active pour une peau, des cheveux et des ongles
La biotine pour aider à maintenir une peau normale
Zinc pour aider à maintenir les cheveux normaux
Le Sélénium pour aider à maintenir normale clous
Convient aux végétariens

",https://anais.tn/produit/vitabiotics-perfectil-original-triple-active-beauty-nutrition-30-comprimes/,https://anais.tn/wp-content/uploads/2021/08/perfectil-triple-actifs-peau-cheveux-et-ongles-min.jpg,Cheveux
314,VITAL PHYTOTHERA CHEVEUX ET ONGLES 30 GELLULES,12.950 TND TTC,"

Chute de cheveux, Ongles cassants, Teint terne, Certains types d’acné, Cure de revitalisation.

",https://anais.tn/produit/vital-phytothera-cheveux-et-ongles-30-gellules/,https://anais.tn/wp-content/uploads/2020/08/5547.png,Cheveux
315,XEN FORTI Q10 LOTION 100ML,71.150 TND TTC,"

XEN Forti Q10 Lotion anti-chute chute chronique ou occasionnelle 

",https://anais.tn/produit/xen-keratin-q10-lotion/,https://anais.tn/wp-content/uploads/2020/10/xen-forti-q10-lotion-anti-chute.jpg,Cheveux
316,XEN FORTI Q10 SHAMPOOING 200ML,28.280 TND TTC,"

Forti Q10 SHAMPOOING STIMULANT COMPLEMENT ANTI-CHUTE Optimise l’efficacité des traitements anti-chute
 Fortifie les cheveux Forti Q10 shampooing lave en douceur les cheveux et cible les principales causes de la chute :
 la microcirculation, l’atrophie du follicule pileux et le vieillissement folliculaire.

",https://anais.tn/produit/xen-forti-q10-shampooing-200ml/,https://anais.tn/wp-content/uploads/2020/10/xen-forti-q10-shampoing-stimulant-anti-chute-200-ml-min.jpg,Cheveux
317,XEN KERATIN Q10 SÉRUM SPF30,39.950 TND TTC,"

XEN Kératin Q10 sérum gainant SPF30 raffermit les écailles, nourrit la fibre capillaire en apportant aux cheveux le soin et la protection nécessaires contre les agressions au quotidien comme le soleil, le vent ou bien les agressions estivales telles que le chlore et le sel. 

",https://anais.tn/produit/xen-keratin-q10-serum-spf30/,https://anais.tn/wp-content/uploads/2020/10/keratin-q10-serum-gainant-spf-30-60g-min.jpg,Cheveux
318,XEN KERATIN Q10 SHAMPOOING 200ML,42.980 TND TTC,"

Véritable soin réparateur, ce shampooing favorise les effets obtenus par un soin à la kératine.
Répare les cheveux défrisés, secs, cassants, et ternes. 
Sans sodium 
Sans sulfates

",https://anais.tn/produit/xen-keratin-q10-shampooing-200ml/,https://anais.tn/wp-content/uploads/2020/10/shampooing-keratin-q10-sans-sulfates-xen-200ml-004787-min.jpg,Cheveux
319,XEN KERATINE Q10 LOTION,34.200 TND TTC,"

XEN Kératin Q10 lotion nourrit les cheveux, lisse la fibre capillaire, répare les pointes abimées et empêche les frisottis.
Kératin Q10 lotion de XEN est spécialement formulée pour réparer les cheveux matures secs, abîmés, fragilisés par des traitements dermatologiques asséchants et ceux agressés après lissage permanent ou coloration.

",https://anais.tn/produit/xen-keratine-q10-lotion/,https://anais.tn/wp-content/uploads/2021/08/xen-keratin-q10-lotion-reparatrice-60g-min.png,Cheveux
320,XEN PELLI Q10 SHAMPOOING 200ML,29.170 TND 25.700 TND TTC,"

Diminution de 81,7% des pellicules après seulement 6 semaines de traitement .
Action anti fongique et anti bactérienne.
Efficace dès la première application.
Effets bénéfiques qui persistent jusqu’à 3 jours.

",https://anais.tn/produit/xen-pelli-q10-shampooing-200ml/,https://anais.tn/wp-content/uploads/2020/10/xen-pelli-q10-shampooing-anti-pellicules-grasses-200ml-500x500-removebg-preview-min.png,Cheveux
321,XEN PELLI Q10 SHAMPOOING ANTI-PELLICULES SÈCHES 200ML,28.245 TND 23.000 TND TTC,"

XEN PELLI Q10 SHAMPOOING ANTI-PELLICULES SÈCHES est un shampooing démêlant qui assainit, soulage et hydrate le cuir chevelu sensible. 
Il désincruste les pellicules et aide à assainir l’épiderme sensible. 

",https://anais.tn/produit/xen-pelli-q10-shampooing-anti-pellicules-seches-200ml/,https://anais.tn/wp-content/uploads/2021/12/xen_shampoing_pellicule_seches_anais_parapharmacie-removebg-preview-min.png,Cheveux
322,XEN POUXOFF ENFANT ANTI POUX SPRAY 100ML,17.990 TND TTC,"

Exerce une double action physique, elle s’attaque aussi bien aux poux qu’aux lentes, elle se fixe sur les orifices respiratoires des parasites, les étouffe , les déshydrate, et les tue.
Elimine radicalement les poux et les lentes.

",https://anais.tn/produit/xen-pouxoff-enfant-anti-poux-spray-100ml/,-,Cheveux
